time,open,high,low,close,tick_volume,spread,real_volume
2026-04-30 23:15:00,4616.05,4619.21,4615.81,4618.35,611,45,0
2026-04-30 23:20:00,4618.37,4619.05,4616.18,4617.11,490,47,0
2026-04-30 23:25:00,4617.15,4617.15,4615.64,4616.5,436,47,0
2026-04-30 23:30:00,4615.97,4618.45,4615.35,4618.12,789,48,0
2026-04-30 23:35:00,4618.17,4618.24,4616.85,4617.33,433,46,0
2026-04-30 23:40:00,4617.33,4617.64,4616.41,4617.18,564,52,0
2026-04-30 23:45:00,4617.2,4618.5,4616.67,4618.42,488,52,0
2026-05-01 01:05:00,4628.74,4631.73,4626.42,4631.0,364,57,0
2026-05-01 01:10:00,4630.98,4632.62,4629.61,4631.15,312,56,0
2026-05-01 01:15:00,4631.26,4631.34,4628.62,4630.16,423,57,0
2026-05-01 01:20:00,4630.18,4630.85,4629.47,4630.24,282,56,0
2026-05-01 01:25:00,4630.33,4631.11,4629.12,4631.11,254,56,0
2026-05-01 01:30:00,4631.26,4631.82,4627.91,4627.93,379,57,0
2026-05-01 01:35:00,4627.92,4630.49,4626.64,4629.79,532,58,0
2026-05-01 01:40:00,4629.93,4631.72,4629.93,4631.48,392,54,0
2026-05-01 01:45:00,4632.14,4632.16,4628.37,4631.57,450,56,0
2026-05-01 01:50:00,4631.42,4631.42,4629.06,4629.43,482,54,0
2026-05-01 01:55:00,4629.46,4631.48,4629.33,4630.18,458,51,0
2026-05-01 02:00:00,4630.2,4630.61,4628.2,4629.35,392,47,0
2026-05-01 02:05:00,4629.36,4631.09,4628.73,4629.15,439,48,0
2026-05-01 02:10:00,4629.24,4631.55,4628.73,4630.01,355,46,0
2026-05-01 02:15:00,4630.02,4631.09,4628.9,4629.77,351,45,0
2026-05-01 02:20:00,4629.81,4630.72,4629.77,4630.08,245,45,0
2026-05-01 02:25:00,4630.2,4632.02,4630.2,4630.63,309,45,0
2026-05-01 02:30:00,4630.64,4633.31,4630.49,4632.66,418,53,0
2026-05-01 02:35:00,4632.4,4633.9,4631.69,4633.1,361,46,0
2026-05-01 02:40:00,4633.13,4633.88,4631.13,4631.13,327,45,0
2026-05-01 02:45:00,4630.76,4633.05,4630.34,4631.18,463,45,0
2026-05-01 02:50:00,4631.21,4632.13,4629.84,4631.64,417,45,0
2026-05-01 02:55:00,4631.66,4632.49,4626.27,4626.35,596,51,0
2026-05-01 03:00:00,4626.49,4628.56,4623.23,4627.77,977,55,0
2026-05-01 03:05:00,4627.63,4630.89,4625.23,4626.74,823,54,0
2026-05-01 03:10:00,4626.72,4627.49,4620.61,4622.31,878,54,0
2026-05-01 03:15:00,4622.3,4627.3,4620.84,4625.92,904,50,0
2026-05-01 03:20:00,4625.91,4628.3,4623.34,4623.34,783,45,0
2026-05-01 03:25:00,4623.33,4625.41,4623.14,4623.67,744,50,0
2026-05-01 03:30:00,4623.71,4624.89,4621.21,4621.41,747,50,0
2026-05-01 03:35:00,4621.42,4622.1,4618.36,4620.95,823,45,0
2026-05-01 03:40:00,4620.87,4621.89,4618.71,4620.68,661,45,0
2026-05-01 03:45:00,4620.76,4623.33,4620.5,4622.14,811,45,0
2026-05-01 03:50:00,4622.15,4624.02,4620.83,4623.96,615,50,0
2026-05-01 03:55:00,4624.1,4624.86,4619.41,4619.57,734,54,0
2026-05-01 04:00:00,4619.16,4620.69,4616.71,4617.31,916,50,0
2026-05-01 04:05:00,4617.27,4619.47,4615.98,4617.83,601,45,0
2026-05-01 04:10:00,4617.85,4619.17,4615.42,4618.3,614,45,0
2026-05-01 04:15:00,4618.23,4618.87,4614.33,4614.4,595,47,0
2026-05-01 04:20:00,4614.38,4616.39,4613.75,4614.82,557,47,0
2026-05-01 04:25:00,4614.8,4616.48,4614.38,4616.21,466,46,0
2026-05-01 04:30:00,4616.11,4620.64,4615.89,4619.25,650,52,0
2026-05-01 04:35:00,4619.21,4621.16,4618.89,4620.91,509,49,0
2026-05-01 04:40:00,4620.92,4621.74,4618.96,4619.95,614,45,0
2026-05-01 04:45:00,4619.97,4620.61,4618.75,4619.79,465,45,0
2026-05-01 04:50:00,4619.68,4621.46,4618.6,4619.17,559,45,0
2026-05-01 04:55:00,4619.15,4622.07,4618.63,4620.77,514,45,0
2026-05-01 05:00:00,4620.55,4625.17,4619.53,4624.52,548,46,0
2026-05-01 05:05:00,4624.53,4626.16,4623.26,4626.13,472,45,0
2026-05-01 05:10:00,4626.14,4634.3,4626.14,4630.78,730,45,0
2026-05-01 05:15:00,4630.8,4635.82,4630.28,4633.54,735,51,0
2026-05-01 05:20:00,4633.75,4633.85,4628.72,4629.83,637,52,0
2026-05-01 05:25:00,4629.84,4631.01,4628.44,4629.36,388,45,0
2026-05-01 05:30:00,4629.38,4631.04,4628.38,4628.73,558,45,0
2026-05-01 05:35:00,4628.76,4630.54,4627.8,4628.09,475,45,0
2026-05-01 05:40:00,4628.08,4628.47,4623.79,4624.12,606,46,0
2026-05-01 05:45:00,4624.11,4624.26,4619.18,4620.7,603,45,0
2026-05-01 05:50:00,4620.61,4620.67,4618.19,4619.91,695,52,0
2026-05-01 05:55:00,4619.69,4619.69,4616.33,4618.97,545,45,0
2026-05-01 06:00:00,4618.84,4620.4,4617.67,4618.44,557,45,0
2026-05-01 06:05:00,4618.35,4619.56,4617.67,4618.91,326,45,0
2026-05-01 06:10:00,4618.85,4621.06,4618.71,4620.44,405,45,0
2026-05-01 06:15:00,4620.68,4622.39,4620.36,4620.66,372,45,0
2026-05-01 06:20:00,4620.66,4624.39,4620.58,4623.42,457,45,0
2026-05-01 06:25:00,4623.55,4626.49,4622.97,4626.05,403,45,0
2026-05-01 06:30:00,4626.07,4630.3,4626.07,4630.12,603,54,0
2026-05-01 06:35:00,4630.11,4631.86,4629.67,4630.12,631,49,0
2026-05-01 06:40:00,4630.09,4630.21,4624.8,4625.99,800,54,0
2026-05-01 06:45:00,4626.03,4627.72,4625.14,4626.49,492,45,0
2026-05-01 06:50:00,4626.47,4627.85,4625.49,4625.49,394,45,0
2026-05-01 06:55:00,4625.54,4627.9,4625.53,4626.52,471,48,0
2026-05-01 07:00:00,4626.76,4628.52,4624.08,4624.72,568,53,0
2026-05-01 07:05:00,4624.76,4626.36,4619.73,4620.75,633,53,0
2026-05-01 07:10:00,4620.64,4623.25,4619.91,4621.54,474,45,0
2026-05-01 07:15:00,4621.42,4623.14,4621.0,4622.95,383,45,0
2026-05-01 07:20:00,4622.87,4623.19,4620.9,4621.35,347,45,0
2026-05-01 07:25:00,4621.37,4621.88,4616.99,4617.44,466,45,0
2026-05-01 07:30:00,4617.45,4617.98,4612.18,4613.92,662,55,0
2026-05-01 07:35:00,4613.96,4617.1,4613.79,4615.72,578,47,0
2026-05-01 07:40:00,4615.79,4615.84,4612.02,4613.36,483,45,0
2026-05-01 07:45:00,4613.37,4614.39,4610.43,4610.68,533,45,0
2026-05-01 07:50:00,4610.69,4610.73,4609.16,4610.06,505,48,0
2026-05-01 07:55:00,4610.14,4611.43,4609.03,4609.03,500,52,0
2026-05-01 08:00:00,4609.01,4609.51,4607.44,4608.94,602,53,0
2026-05-01 08:05:00,4609.0,4613.97,4608.84,4612.53,630,48,0
2026-05-01 08:10:00,4612.67,4614.61,4612.67,4614.18,490,45,0
2026-05-01 08:15:00,4614.21,4614.43,4611.52,4613.84,400,45,0
2026-05-01 08:20:00,4613.89,4615.16,4613.83,4614.57,434,45,0
2026-05-01 08:25:00,4614.56,4616.01,4612.42,4614.61,425,46,0
2026-05-01 08:30:00,4614.53,4615.27,4612.48,4614.66,472,48,0
2026-05-01 08:35:00,4614.59,4614.59,4609.37,4610.54,572,46,0
2026-05-01 08:40:00,4610.58,4611.55,4609.43,4609.72,561,51,0
2026-05-01 08:45:00,4609.72,4613.39,4607.11,4611.78,578,45,0
2026-05-01 08:50:00,4611.77,4612.02,4608.22,4608.31,491,45,0
2026-05-01 08:55:00,4608.14,4608.14,4602.79,4604.74,809,49,0
2026-05-01 09:00:00,4604.97,4607.69,4603.8,4605.02,902,48,0
2026-05-01 09:05:00,4605.07,4607.03,4601.36,4602.87,898,47,0
2026-05-01 09:10:00,4602.95,4603.37,4600.91,4601.35,633,43,0
2026-05-01 09:15:00,4601.36,4601.89,4596.0,4596.72,684,42,0
2026-05-01 09:20:00,4596.71,4599.28,4595.43,4598.61,804,45,0
2026-05-01 09:25:00,4598.52,4598.85,4593.24,4593.35,776,42,0
2026-05-01 09:30:00,4593.38,4595.49,4592.03,4594.79,755,42,0
2026-05-01 09:35:00,4594.84,4597.51,4591.0,4592.14,839,44,0
2026-05-01 09:40:00,4592.3,4593.59,4590.72,4593.27,743,42,0
2026-05-01 09:45:00,4593.3,4595.87,4591.84,4592.12,1329,50,0
2026-05-01 09:50:00,4592.11,4594.31,4591.05,4592.28,1023,42,0
2026-05-01 09:55:00,4592.27,4595.1,4591.81,4594.65,959,42,0
2026-05-01 10:00:00,4594.57,4596.08,4592.51,4592.6,1001,42,0
2026-05-01 10:05:00,4592.61,4596.1,4589.9,4593.01,1214,42,0
